Customer_id,Age,Gender,City,Tenure (months),Monthly spend,Total orders,App usage time,Days since last login,Cart abandon rate,Support tickets,Discount usage,Payment method,Churn,Customer status,Spending segment,Engagement segment,Activity status,Revenue per order,Order frequency,Customer risk level
271605,22,Female,Bangalore,88,15877,337,267,44,0.65,12,0.74,COD,No,stayed,High,High,Dormant,4146,3.83,Medium Risk
271606,27,Male,Delhi,99,15884,229,53,274,0.87,23,0.99,Card,Yes,churned,High,Low,Churn Risk,6867,2.31,Medium Risk
271607,56,Female,Kolkata,101,16169,28,65,101,0.11,22,0.75,UPI,Yes,churned,High,Low,Churn Risk,58324,0.28,Medium Risk
271608,64,Female,Hyderabad,67,14142,321,191,276,0.01,28,0.13,UPI,No,stayed,Medium,High,Churn Risk,2952,4.79,Medium Risk
271609,44,Male,Delhi,97,12759,248,34,234,0.42,25,0.59,UPI,Yes,churned,Medium,Low,Churn Risk,4990,2.56,Medium Risk
271610,67,Male,Mumbai,86,16877,140,122,282,0.14,0,0.36,Card,No,stayed,High,Medium,Churn Risk,10367,1.63,Medium Risk
271611,69,Male,Kolkata,40,17463,255,170,74,0.68,24,0.92,NetBanking,No,stayed,High,Medium,Dormant,2739,6.38,Medium Risk
271612,53,Female,Bangalore,76,6700,27,164,172,0.48,2,0.3,COD,No,stayed,Medium,Medium,Churn Risk,18859,0.36,Medium Risk
271613,50,Male,Chennai,87,16237,188,244,29,0.73,17,0.96,NetBanking,Yes,churned,High,High,Active,7514,2.16,Medium Risk
271614,45,Male,Chennai,27,4606,309,68,346,0.64,0,0.39,Card,No,stayed,Low,Low,Churn Risk,402,11.44,Medium Risk
271615,57,Male,Hyderabad,83,6111,260,21,137,0.25,26,0.71,UPI,No,stayed,Medium,Low,Churn Risk,1951,3.13,Medium Risk
271616,60,Female,Kolkata,13,15892,16,211,160,0.23,3,0.21,NetBanking,No,stayed,High,High,Churn Risk,12912,1.23,Medium Risk
271617,20,Male,Mumbai,98,6621,309,110,68,0.25,2,0.96,COD,No,stayed,Medium,Medium,Dormant,2100,3.15,Medium Risk
271618,48,Female,Hyderabad,4,2492,353,139,9,0.79,27,0.57,NetBanking,Yes,churned,Low,Medium,Active,28,88.25,Medium Risk
271620,61,Female,Delhi,4,14042,321,182,253,0.24,4,0.82,UPI,Yes,churned,Medium,High,Churn Risk,175,80.25,Medium Risk
271621,62,Female,Chennai,87,11139,118,194,324,0.17,0,0.75,NetBanking,Yes,churned,Medium,High,Churn Risk,8213,1.36,Medium Risk
271622,69,Male,Mumbai,116,7467,353,22,157,0.6,13,0.74,COD,Yes,churned,Medium,Low,Churn Risk,2454,3.04,Medium Risk
271623,67,Male,Delhi,62,6463,214,154,199,0.43,13,0.28,UPI,No,stayed,Medium,Medium,Churn Risk,1872,3.45,Medium Risk
271625,59,Female,Kolkata,95,9766,299,184,196,0.32,2,0.47,Card,No,stayed,Medium,High,Churn Risk,3103,3.15,Medium Risk
271626,38,Male,Pune,35,12398,392,237,4,0.88,25,0.62,COD,No,stayed,Medium,High,Highly Active,1107,11.2,Medium Risk
271627,49,Male,Mumbai,44,5857,180,114,314,0.22,3,0.3,COD,No,stayed,Medium,Medium,Churn Risk,1432,4.09,Medium Risk
271628,45,Male,Kolkata,92,6304,280,296,345,0.08,7,0.11,UPI,Yes,churned,Medium,High,Churn Risk,2071,3.04,Medium Risk
271629,38,Female,Hyderabad,48,18945,95,9,229,0.34,23,0.41,NetBanking,No,stayed,High,Low,Churn Risk,9572,1.98,Medium Risk
271630,64,Male,Pune,48,1023,212,269,110,0.67,8,0.18,UPI,Yes,churned,Low,High,Churn Risk,232,4.42,Medium Risk
271631,52,Female,Kolkata,91,9137,246,123,35,0.78,12,0.71,UPI,No,stayed,Medium,Medium,Dormant,3380,2.7,Medium Risk
271632,47,Male,Bangalore,40,13155,173,128,219,0.27,4,0.89,Card,Yes,churned,Medium,Medium,Churn Risk,3042,4.33,Medium Risk
271633,64,Male,Pune,116,14616,236,139,167,0.47,20,0.55,Card,No,stayed,Medium,Medium,Churn Risk,7184,2.03,Medium Risk
271634,34,Male,Bangalore,40,1506,261,10,83,0.85,23,0.04,COD,Yes,churned,Low,Low,Dormant,231,6.53,High Risk
271635,46,Male,Kolkata,8,11650,194,29,146,0.61,18,0.48,UPI,Yes,churned,Medium,Low,Churn Risk,480,24.25,High Risk
271636,65,Female,Mumbai,61,14997,331,277,362,0.95,13,0.18,COD,No,stayed,Medium,High,Churn Risk,2764,5.43,Medium Risk
271637,19,Female,Hyderabad,72,5312,94,55,125,0.71,13,0.33,NetBanking,No,stayed,Medium,Low,Churn Risk,4069,1.31,Medium Risk
271638,50,Female,Bangalore,68,14688,245,170,51,0.81,12,0.79,NetBanking,No,stayed,Medium,Medium,Dormant,4077,3.6,Medium Risk
271639,21,Female,Hyderabad,20,18800,105,261,259,0.39,13,0.91,UPI,Yes,churned,High,High,Churn Risk,3581,5.25,Medium Risk
271640,66,Female,Delhi,77,1047,68,200,124,0.09,26,0.91,Card,No,stayed,Low,High,Churn Risk,1186,0.88,Medium Risk
271641,56,Male,Delhi,51,19315,170,124,330,0.08,1,0.27,COD,No,stayed,High,Medium,Churn Risk,5795,3.33,Medium Risk
271642,42,Male,Mumbai,110,13681,28,254,343,0.24,9,0.69,COD,No,stayed,Medium,High,Churn Risk,53747,0.25,Medium Risk
271643,22,Male,Delhi,113,5030,181,162,12,0.34,2,0.19,NetBanking,No,stayed,Medium,Medium,Active,3140,1.6,Low Risk
271644,21,Female,Kolkata,119,12999,69,233,274,0.91,18,0.65,UPI,Yes,churned,Medium,High,Churn Risk,22419,0.58,Medium Risk
271645,69,Male,Delhi,80,11489,351,103,167,0.76,4,0.84,COD,No,stayed,Medium,Medium,Churn Risk,2619,4.39,Medium Risk
271646,69,Female,Hyderabad,119,10075,367,63,13,0.83,7,0.99,UPI,No,stayed,Medium,Low,Active,3267,3.08,Medium Risk
271647,46,Female,Pune,53,16650,370,245,174,0.39,4,0.49,Card,No,stayed,High,High,Churn Risk,2385,6.98,Medium Risk
271648,54,Female,Bangalore,80,13435,229,184,364,0.57,24,0.68,UPI,Yes,churned,Medium,High,Churn Risk,4693,2.86,Medium Risk
271649,25,Male,Delhi,72,1702,142,220,271,0.64,1,0.82,UPI,Yes,churned,Low,High,Churn Risk,863,1.97,Medium Risk
271650,37,Female,Delhi,52,18042,154,40,115,0.22,10,0.21,COD,Yes,churned,High,Low,Churn Risk,6092,2.96,Medium Risk
271651,58,Male,Delhi,88,18747,275,41,62,0.33,3,0.78,Card,Yes,churned,High,Low,Dormant,5999,3.13,Medium Risk
271652,23,Female,Kolkata,1,6539,295,96,361,0.78,27,0.64,COD,Yes,churned,Medium,Medium,Churn Risk,22,295,Medium Risk
271653,53,Female,Mumbai,98,5267,136,80,234,0.94,3,0.61,Card,No,stayed,Medium,Medium,Churn Risk,3795,1.39,Medium Risk
271654,49,Female,Hyderabad,56,14920,105,196,33,0.54,4,0.92,COD,No,stayed,Medium,High,Dormant,7957,1.88,Medium Risk
271655,22,Female,Mumbai,101,2620,124,209,71,0.47,20,0.45,COD,Yes,churned,Low,High,Dormant,2134,1.23,Medium Risk
271656,57,Male,Pune,69,13352,317,59,155,0.4,2,0.06,COD,No,stayed,Medium,Low,Churn Risk,2906,4.59,Medium Risk
271657,37,Female,Hyderabad,59,13874,290,153,9,0.72,29,0.44,COD,Yes,churned,Medium,Medium,Active,2823,4.92,Medium Risk
271658,62,Female,Hyderabad,112,8339,330,259,222,0.16,29,0.05,NetBanking,No,stayed,Medium,High,Churn Risk,2830,2.95,Medium Risk
271660,56,Male,Chennai,73,14909,121,174,209,0.92,29,0.31,Card,Yes,churned,Medium,Medium,Churn Risk,8995,1.66,Medium Risk
271661,39,Female,Pune,106,15831,385,205,206,0.74,27,0.06,COD,No,stayed,High,High,Churn Risk,4359,3.63,Medium Risk
271662,50,Female,Pune,13,12812,108,249,67,0.48,7,0.39,UPI,No,stayed,Medium,High,Dormant,1542,8.31,Medium Risk
271663,48,Male,Bangalore,113,10329,92,259,324,0.3,2,0.08,COD,No,stayed,Medium,High,Churn Risk,12687,0.81,Medium Risk
271664,58,Male,Mumbai,79,14527,314,214,105,0.02,16,0.44,UPI,No,stayed,Medium,High,Churn Risk,3655,3.97,Medium Risk
271665,46,Female,Chennai,84,6549,119,286,106,0.47,20,0.41,COD,Yes,churned,Medium,High,Churn Risk,4623,1.42,Medium Risk
271666,22,Female,Pune,91,10691,249,30,249,0.87,13,0.94,UPI,Yes,churned,Medium,Low,Churn Risk,3907,2.74,Medium Risk
271667,27,Female,Delhi,26,4040,380,75,275,0.15,9,0.63,UPI,No,stayed,Low,Low,Churn Risk,276,14.62,Medium Risk
271668,28,Male,Pune,49,9084,51,29,176,0.78,2,0.94,Card,No,stayed,Medium,Low,Churn Risk,8728,1.04,High Risk
271669,67,Male,Kolkata,65,14704,396,229,122,0.87,16,0.23,COD,Yes,churned,Medium,High,Churn Risk,2414,6.09,Medium Risk
271670,54,Female,Delhi,92,8530,257,60,245,0.13,1,0.58,Card,No,stayed,Medium,Low,Churn Risk,3054,2.79,Medium Risk
271671,39,Male,Pune,29,16538,178,21,319,0.01,28,0.04,COD,Yes,churned,High,Low,Churn Risk,2694,6.14,Medium Risk
271672,41,Male,Kolkata,71,14846,13,288,167,0.83,4,0.05,NetBanking,No,stayed,Medium,High,Churn Risk,81082,0.18,Medium Risk
271673,38,Female,Hyderabad,64,9673,27,150,106,0.87,21,0.23,Card,Yes,churned,Medium,Medium,Churn Risk,22929,0.42,Medium Risk
271674,53,Male,Bangalore,68,2093,374,285,151,0.39,9,0.95,COD,Yes,churned,Low,High,Churn Risk,381,5.5,Medium Risk
271675,68,Female,Pune,111,5136,159,87,267,0.63,17,0.65,UPI,No,stayed,Medium,Medium,Churn Risk,3586,1.43,Medium Risk
271676,33,Male,Mumbai,109,15760,226,51,58,0.34,0,0.71,COD,No,stayed,High,Low,Dormant,7601,2.07,Medium Risk
271677,19,Female,Bangalore,89,12458,42,134,97,0.98,23,0.98,NetBanking,Yes,churned,Medium,Medium,Churn Risk,26399,0.47,Medium Risk
271678,32,Female,Hyderabad,36,8945,299,36,263,0.92,19,0.57,Card,Yes,churned,Medium,Low,Churn Risk,1077,8.31,Medium Risk
271679,58,Male,Mumbai,87,3903,128,244,312,0.14,4,0.82,UPI,No,stayed,Low,High,Churn Risk,2653,1.47,Medium Risk
271680,66,Female,Mumbai,11,8564,296,128,165,0.72,13,0.85,NetBanking,No,stayed,Medium,Medium,Churn Risk,318,26.91,Medium Risk
271681,43,Female,Pune,104,18169,170,281,275,0.58,16,0.08,NetBanking,No,stayed,High,High,Churn Risk,11115,1.63,Medium Risk
271683,19,Female,Kolkata,97,17487,341,265,114,0.11,9,0.67,UPI,No,stayed,High,High,Churn Risk,4974,3.52,Medium Risk
271684,46,Male,Delhi,2,10769,78,119,139,0.35,13,0.65,NetBanking,No,stayed,Medium,Medium,Churn Risk,276,39,Medium Risk
271685,23,Male,Bangalore,3,16925,143,100,354,0.23,3,0.56,Card,No,stayed,High,Medium,Churn Risk,355,47.67,Medium Risk
271686,18,Male,Chennai,103,5697,72,113,159,0.36,13,0.08,Card,No,stayed,Medium,Medium,Churn Risk,8150,0.7,Medium Risk
271687,57,Female,Kolkata,17,1030,110,255,149,0.94,6,0.31,Card,No,stayed,Low,High,Churn Risk,159,6.47,Medium Risk
271688,28,Male,Bangalore,49,3737,277,195,214,0.61,7,0.39,COD,No,stayed,Low,High,Churn Risk,661,5.65,Medium Risk
271689,69,Male,Bangalore,95,15123,295,217,189,0.38,4,0.15,Card,No,stayed,High,High,Churn Risk,4870,3.11,Medium Risk
271690,40,Male,Hyderabad,33,16075,282,197,16,0.22,16,0.53,NetBanking,No,stayed,High,High,Active,1881,8.55,Medium Risk
271691,43,Female,Delhi,109,12163,25,110,315,1,22,0.45,Card,Yes,churned,Medium,Medium,Churn Risk,53031,0.23,Medium Risk
271692,48,Female,Chennai,71,3635,91,20,67,0.39,3,0.55,UPI,No,stayed,Low,Low,Dormant,2836,1.28,Medium Risk
271693,32,Female,Hyderabad,51,14152,183,268,171,0.17,26,0.56,COD,No,stayed,Medium,High,Churn Risk,3944,3.59,Medium Risk
271694,26,Female,Mumbai,119,12288,60,214,22,0.34,10,0.84,COD,No,stayed,Medium,High,Active,24371,0.5,Medium Risk
271695,51,Female,Chennai,31,17414,125,264,294,0.25,14,0.07,NetBanking,No,stayed,High,High,Churn Risk,4319,4.03,Medium Risk
271696,56,Female,Hyderabad,48,19439,100,175,347,0.8,5,0.04,Card,No,stayed,High,Medium,Churn Risk,9331,2.08,Medium Risk
271697,34,Female,Kolkata,63,6131,372,76,89,0.83,29,0.09,NetBanking,Yes,churned,Medium,Medium,Dormant,1038,5.9,Medium Risk
271698,52,Male,Chennai,96,7672,8,136,330,0.4,20,0.55,UPI,No,stayed,Medium,Medium,Churn Risk,92064,0.08,Medium Risk
271699,53,Female,Hyderabad,19,9260,30,79,13,0.15,23,0.71,UPI,No,stayed,Medium,Medium,Active,5865,1.58,Low Risk
271700,20,Female,Mumbai,73,15662,350,232,348,0.21,14,0.57,UPI,No,stayed,High,High,Churn Risk,3267,4.79,Medium Risk
271701,57,Female,Kolkata,90,7363,219,238,311,0.3,6,0.57,Card,Yes,churned,Medium,High,Churn Risk,3026,2.43,Medium Risk
271702,28,Male,Mumbai,35,4962,323,32,225,0.63,12,0.4,Card,Yes,churned,Low,Low,Churn Risk,538,9.23,Medium Risk
271703,45,Male,Bangalore,91,18792,270,255,148,0.93,16,0.23,NetBanking,No,stayed,High,High,Churn Risk,6334,2.97,Medium Risk
271704,65,Male,Mumbai,98,7621,334,13,170,0.12,16,0.03,COD,No,stayed,Medium,Low,Churn Risk,2236,3.41,Medium Risk
271705,45,Male,Hyderabad,99,16630,373,284,285,0.9,0,0,UPI,No,stayed,High,High,Churn Risk,4414,3.77,Medium Risk
271706,63,Male,Mumbai,103,12300,42,141,183,0.41,11,0.54,NetBanking,No,stayed,Medium,Medium,Churn Risk,30164,0.41,Medium Risk
271707,36,Male,Hyderabad,86,3908,245,280,193,0.09,27,0.57,COD,No,stayed,Low,High,Churn Risk,1372,2.85,Medium Risk
271708,19,Female,Bangalore,114,19715,4,18,183,0.6,20,0.55,COD,No,stayed,High,Low,Churn Risk,561878,0.04,Medium Risk
271709,49,Female,Hyderabad,107,10533,189,78,169,0.29,25,0.08,Card,No,stayed,Medium,Medium,Churn Risk,5963,1.77,Medium Risk
271710,61,Female,Mumbai,10,9447,274,290,62,0.79,18,0.85,NetBanking,Yes,churned,Medium,High,Dormant,345,27.4,Medium Risk
271711,28,Female,Delhi,12,9494,173,285,126,0.35,11,0.74,UPI,No,stayed,Medium,High,Churn Risk,659,14.42,Medium Risk
271713,28,Male,Chennai,80,17333,157,84,106,0.77,5,0.61,Card,No,stayed,High,Medium,Churn Risk,8832,1.96,Medium Risk
271714,20,Female,Pune,106,19281,125,140,107,0.71,2,0.29,Card,No,stayed,High,Medium,Churn Risk,16350,1.18,Medium Risk
271715,59,Female,Mumbai,81,6396,311,30,2,0.47,20,0.34,UPI,No,stayed,Medium,Low,Highly Active,1666,3.84,Medium Risk
271716,46,Female,Mumbai,45,13956,273,117,161,0.02,29,0.2,UPI,No,stayed,Medium,Medium,Churn Risk,2300,6.07,Medium Risk
271717,22,Female,Chennai,99,4997,22,272,34,0.75,12,0.41,NetBanking,No,stayed,Low,High,Dormant,22487,0.22,Medium Risk
271718,45,Male,Delhi,72,10082,337,257,200,0.53,17,0.35,Card,No,stayed,Medium,High,Churn Risk,2154,4.68,Medium Risk
271719,48,Male,Mumbai,110,16026,23,251,210,0.96,0,0.73,NetBanking,No,stayed,High,High,Churn Risk,76646,0.21,Medium Risk
271720,30,Male,Hyderabad,105,8558,156,256,126,0.54,26,0.9,UPI,Yes,churned,Medium,High,Churn Risk,5760,1.49,Medium Risk
271721,42,Female,Delhi,30,15867,392,103,227,0.28,23,0.45,Card,No,stayed,High,Medium,Churn Risk,1214,13.07,Medium Risk
271722,23,Female,Hyderabad,85,12028,325,116,299,0.48,15,0.79,NetBanking,Yes,churned,Medium,Medium,Churn Risk,3146,3.82,Medium Risk
271723,69,Male,Mumbai,118,12748,132,65,244,0.26,19,0.9,NetBanking,No,stayed,Medium,Low,Churn Risk,11396,1.12,Medium Risk
271724,20,Female,Bangalore,60,10343,392,90,131,0.42,15,0.8,NetBanking,No,stayed,Medium,Medium,Churn Risk,1583,6.53,Medium Risk
271725,39,Female,Delhi,9,8885,21,161,145,0.05,5,0.03,NetBanking,No,stayed,Medium,Medium,Churn Risk,3808,2.33,Medium Risk
271726,58,Female,Bangalore,72,10461,14,38,116,0.47,13,0.75,COD,Yes,churned,Medium,Low,Churn Risk,53799,0.19,Medium Risk
271727,56,Female,Chennai,85,3483,259,196,111,0.05,29,0.01,UPI,No,stayed,Low,High,Churn Risk,1143,3.05,Medium Risk
271728,49,Male,Kolkata,39,5225,265,160,294,0.45,20,0.98,COD,Yes,churned,Medium,Medium,Churn Risk,769,6.79,Medium Risk
271729,47,Male,Pune,65,1172,365,269,34,0.46,7,0.99,NetBanking,Yes,churned,Low,High,Dormant,209,5.62,Medium Risk
271730,24,Male,Bangalore,8,2919,350,29,70,0.61,11,0.49,Card,Yes,churned,Low,Low,Dormant,67,43.75,High Risk
271732,19,Female,Bangalore,3,4134,380,160,305,0.71,8,0.67,Card,Yes,churned,Low,Medium,Churn Risk,33,126.67,Medium Risk
271733,25,Male,Delhi,63,2730,272,268,184,0.81,24,0.1,NetBanking,Yes,churned,Low,High,Churn Risk,632,4.32,Medium Risk
271734,67,Female,Pune,40,17045,384,189,240,0.23,7,0.99,Card,No,stayed,High,High,Churn Risk,1776,9.6,Medium Risk
271735,50,Male,Chennai,13,2897,185,236,79,0.51,26,0.58,COD,Yes,churned,Low,High,Dormant,204,14.23,Medium Risk
271736,45,Male,Mumbai,32,1544,228,54,325,0.62,7,0.59,Card,Yes,churned,Low,Low,Churn Risk,217,7.13,Medium Risk
271737,27,Male,Delhi,14,2103,67,205,258,0.36,1,0.84,NetBanking,No,stayed,Low,High,Churn Risk,439,4.79,Medium Risk
271738,55,Female,Kolkata,86,9290,155,40,70,0.83,3,0.16,UPI,No,stayed,Medium,Low,Dormant,5154,1.8,Medium Risk
271739,35,Female,Mumbai,62,11723,188,265,338,0.58,24,0.31,COD,Yes,churned,Medium,High,Churn Risk,3866,3.03,Medium Risk
271740,30,Male,Hyderabad,118,3663,221,72,5,0.87,25,0.57,COD,Yes,churned,Low,Low,Highly Active,1956,1.87,Medium Risk
271741,38,Female,Chennai,83,14164,29,160,280,0.63,9,0.44,COD,No,stayed,Medium,Medium,Churn Risk,40538,0.35,Medium Risk
271742,50,Female,Kolkata,72,17466,116,80,235,0.35,7,0.95,COD,No,stayed,High,Medium,Churn Risk,10841,1.61,Medium Risk
271743,40,Male,Bangalore,89,11432,285,173,150,0.91,20,0.53,Card,No,stayed,Medium,Medium,Churn Risk,3570,3.2,Medium Risk
271744,18,Female,Kolkata,37,11924,350,221,46,0.58,17,0.23,NetBanking,No,stayed,Medium,High,Dormant,1261,9.46,Medium Risk
271745,61,Male,Delhi,18,7669,358,286,155,0.23,5,0.11,Card,No,stayed,Medium,High,Churn Risk,386,19.89,Medium Risk
271746,57,Male,Mumbai,85,13809,184,215,327,0.83,23,0.08,NetBanking,No,stayed,Medium,High,Churn Risk,6379,2.16,Medium Risk
271747,38,Male,Mumbai,56,16110,341,95,197,0.15,20,0.84,NetBanking,No,stayed,High,Medium,Churn Risk,2646,6.09,Medium Risk
271748,22,Male,Bangalore,23,17874,215,165,12,0.41,25,0.27,UPI,Yes,churned,High,Medium,Active,1912,9.35,Medium Risk
271749,52,Male,Hyderabad,6,2887,25,198,13,0.34,17,0.45,UPI,No,stayed,Low,High,Active,693,4.17,Low Risk
271750,35,Female,Hyderabad,11,18346,134,109,230,0.67,25,0.26,Card,Yes,churned,High,Medium,Churn Risk,1506,12.18,Medium Risk
271751,55,Male,Chennai,88,4492,96,117,51,0.51,21,0.37,NetBanking,No,stayed,Low,Medium,Dormant,4118,1.09,Medium Risk
271752,53,Male,Pune,75,5704,220,131,9,0.73,10,0.93,UPI,Yes,churned,Medium,Medium,Active,1945,2.93,Medium Risk
271753,64,Male,Hyderabad,94,5362,2,224,322,0.01,1,0.21,COD,Yes,churned,Medium,High,Churn Risk,252014,0.02,Medium Risk
271754,46,Female,Mumbai,63,11047,154,177,311,0.52,29,0.07,NetBanking,Yes,churned,Medium,Medium,Churn Risk,4519,2.44,Medium Risk
271755,43,Female,Pune,56,16964,92,80,282,0.14,27,0.84,UPI,No,stayed,High,Medium,Churn Risk,10326,1.64,Medium Risk
271756,53,Male,Hyderabad,95,4095,38,66,317,0.4,19,0.91,Card,No,stayed,Low,Low,Churn Risk,10238,0.4,Medium Risk
271759,35,Male,Chennai,81,12192,25,154,178,0.41,2,0.86,UPI,No,stayed,Medium,Medium,Churn Risk,39502,0.31,Medium Risk
271760,46,Male,Chennai,118,3913,38,53,2,0.81,7,0.55,UPI,No,stayed,Low,Low,Highly Active,12151,0.32,Medium Risk
271761,48,Female,Kolkata,15,2605,354,290,163,0.36,4,0.19,NetBanking,No,stayed,Low,High,Churn Risk,110,23.6,Medium Risk
271762,59,Female,Mumbai,118,19398,339,250,238,0.25,10,0.17,Card,No,stayed,High,High,Churn Risk,6752,2.87,Medium Risk
271763,30,Female,Chennai,2,5769,382,60,279,0.21,3,0.38,NetBanking,No,stayed,Medium,Low,Churn Risk,30,191,Medium Risk
271764,69,Female,Chennai,83,13466,88,45,295,0.64,2,0.7,Card,No,stayed,Medium,Low,Churn Risk,12701,1.06,Medium Risk
271765,67,Male,Pune,30,10319,353,249,152,0.78,0,0.93,UPI,No,stayed,Medium,High,Churn Risk,877,11.77,Medium Risk
271766,47,Female,Mumbai,10,2314,233,57,205,0.71,15,0.57,NetBanking,No,stayed,Low,Low,Churn Risk,99,23.3,Medium Risk
271767,24,Male,Chennai,36,8711,228,131,136,0.43,17,0.98,UPI,No,stayed,Medium,Medium,Churn Risk,1375,6.33,Medium Risk
271768,57,Male,Kolkata,40,4798,127,181,186,0.79,18,0.57,NetBanking,Yes,churned,Low,High,Churn Risk,1511,3.18,Medium Risk
271769,23,Female,Bangalore,4,18416,88,221,198,0.39,24,0.59,NetBanking,Yes,churned,High,High,Churn Risk,837,22,Medium Risk
271770,19,Female,Kolkata,5,2393,244,226,301,0.37,16,0.73,UPI,Yes,churned,Low,High,Churn Risk,49,48.8,Medium Risk
271771,25,Male,Pune,80,15456,382,237,325,0.04,20,0.99,COD,No,stayed,High,High,Churn Risk,3237,4.78,Medium Risk
271772,27,Male,Hyderabad,84,6379,313,79,90,0.13,24,0.79,COD,No,stayed,Medium,Medium,Dormant,1712,3.73,Medium Risk
271773,66,Female,Hyderabad,107,16813,141,242,166,0.83,0,0.88,Card,No,stayed,High,High,Churn Risk,12759,1.32,Medium Risk
271774,61,Male,Bangalore,113,14980,265,88,43,0.69,26,0.74,COD,No,stayed,Medium,Medium,Dormant,6388,2.35,Medium Risk
271775,60,Female,Mumbai,17,10673,79,90,323,0.21,9,0.2,Card,No,stayed,Medium,Medium,Churn Risk,2297,4.65,Medium Risk
271776,66,Female,Pune,72,18840,166,60,148,0.45,0,0.02,UPI,No,stayed,High,Low,Churn Risk,8172,2.31,Medium Risk
271777,65,Male,Mumbai,65,15574,9,123,0,0.89,19,0.78,Card,No,stayed,High,Medium,Highly Active,112479,0.14,Medium Risk
271778,39,Female,Bangalore,9,1658,226,126,143,0.63,7,0.19,NetBanking,Yes,churned,Low,Medium,Churn Risk,66,25.11,Medium Risk
271779,27,Male,Bangalore,104,5956,44,156,360,0.86,20,0.85,Card,Yes,churned,Medium,Medium,Churn Risk,14078,0.42,Medium Risk
271780,69,Female,Pune,58,13702,205,77,189,0.63,3,0.43,Card,No,stayed,Medium,Medium,Churn Risk,3877,3.53,Medium Risk
271781,52,Male,Mumbai,116,3786,243,43,161,0.76,4,0.2,UPI,No,stayed,Low,Low,Churn Risk,1807,2.09,Medium Risk
271782,36,Male,Kolkata,71,7145,242,155,277,0.21,12,0.84,Card,No,stayed,Medium,Medium,Churn Risk,2096,3.41,Medium Risk
271783,21,Male,Chennai,21,10972,365,262,178,0.74,7,0.19,COD,No,stayed,Medium,High,Churn Risk,631,17.38,Medium Risk
271784,36,Female,Delhi,25,13564,144,69,163,0.34,1,0.31,NetBanking,Yes,churned,Medium,Low,Churn Risk,2355,5.76,Medium Risk
271785,58,Male,Delhi,16,16681,385,81,134,0.18,3,0.04,Card,Yes,churned,High,Medium,Churn Risk,693,24.06,Medium Risk
271786,37,Female,Kolkata,70,5239,194,213,181,0.35,20,0.83,COD,No,stayed,Medium,High,Churn Risk,1890,2.77,Medium Risk
271787,66,Female,Hyderabad,35,17577,241,182,184,0.8,20,0.59,Card,Yes,churned,High,High,Churn Risk,2553,6.89,Medium Risk
271788,21,Female,Mumbai,103,11490,259,274,81,0.49,8,0.71,NetBanking,No,stayed,Medium,High,Dormant,4569,2.51,Medium Risk
271789,66,Male,Hyderabad,41,18739,38,215,165,0.33,19,0.28,NetBanking,No,stayed,High,High,Churn Risk,20218,0.93,Medium Risk
271790,43,Female,Hyderabad,38,9374,38,7,96,0.45,27,0.84,Card,No,stayed,Medium,Low,Churn Risk,9374,1,Medium Risk
271791,20,Male,Delhi,44,18400,63,38,118,0.22,14,0.45,COD,No,stayed,High,Low,Churn Risk,12851,1.43,Medium Risk
271792,69,Male,Pune,26,1309,387,298,306,0.66,4,0.05,UPI,Yes,churned,Low,High,Churn Risk,88,14.88,Medium Risk
271793,47,Male,Bangalore,80,6108,192,229,7,0.77,3,0.17,UPI,No,stayed,Medium,High,Highly Active,2545,2.4,Medium Risk
271794,53,Male,Delhi,2,14419,54,151,268,0.53,29,0.47,COD,No,stayed,Medium,Medium,Churn Risk,534,27,Medium Risk
271795,58,Female,Mumbai,96,9569,381,89,279,0.24,6,0.41,Card,No,stayed,Medium,Medium,Churn Risk,2411,3.97,Medium Risk
271796,23,Male,Bangalore,68,5926,320,92,47,0.22,16,0.8,Card,Yes,churned,Medium,Medium,Dormant,1259,4.71,Medium Risk
271797,68,Female,Mumbai,110,14921,74,105,148,0.16,22,0.2,NetBanking,No,stayed,Medium,Medium,Churn Risk,22180,0.67,Medium Risk
271798,56,Female,Kolkata,41,15299,294,25,259,0.32,22,0.62,UPI,No,stayed,High,Low,Churn Risk,2134,7.17,Medium Risk
271799,44,Female,Delhi,64,9689,45,166,166,0.01,20,0.17,UPI,No,stayed,Medium,Medium,Churn Risk,13780,0.7,Medium Risk
271800,33,Male,Pune,4,940,190,85,121,0.59,9,0.99,COD,No,stayed,Low,Medium,Churn Risk,20,47.5,Medium Risk
271801,64,Male,Mumbai,92,13106,64,75,33,0.39,8,0.27,UPI,No,stayed,Medium,Low,Dormant,18840,0.7,Medium Risk
271802,33,Female,Kolkata,16,16629,243,242,126,0.61,23,0.25,Card,No,stayed,High,High,Churn Risk,1095,15.19,Medium Risk
271803,63,Male,Pune,108,12346,396,263,25,0.39,0,0.18,Card,No,stayed,Medium,High,Active,3367,3.67,Medium Risk
